Recognisable Name, Description, Qualified Name, Target, Ordinal, ClassAccess, MethodAccess,Don't Remap
random_1835,null,Lnet/minecraft/world/gen/feature/WorldGenFire;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_1836,null,Lnet/minecraft/world/gen/feature/WorldGenFire;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_1837,null,Lnet/minecraft/world/gen/feature/WorldGenFire;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
random_1838,null,Lnet/minecraft/world/gen/feature/WorldGenFire;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,3,0x21,0x1,FALSE
random_1839,null,Lnet/minecraft/world/gen/feature/WorldGenFire;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,4,0x21,0x1,FALSE
random_1840,null,Lnet/minecraft/world/gen/feature/WorldGenFire;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,5,0x21,0x1,FALSE
random_1841,null,Lnet/minecraft/world/gen/feature/WorldGenGlowStone1;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_1842,null,Lnet/minecraft/world/gen/feature/WorldGenGlowStone1;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_1843,null,Lnet/minecraft/world/gen/feature/WorldGenGlowStone1;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
random_1844,null,Lnet/minecraft/world/gen/feature/WorldGenGlowStone1;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,3,0x21,0x1,FALSE
random_1845,null,Lnet/minecraft/world/gen/feature/WorldGenGlowStone1;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,4,0x21,0x1,FALSE
random_1846,null,Lnet/minecraft/world/gen/feature/WorldGenGlowStone2;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_1847,null,Lnet/minecraft/world/gen/feature/WorldGenGlowStone2;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_1848,null,Lnet/minecraft/world/gen/feature/WorldGenGlowStone2;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
random_1849,null,Lnet/minecraft/world/gen/feature/WorldGenGlowStone2;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,3,0x21,0x1,FALSE
random_1850,null,Lnet/minecraft/world/gen/feature/WorldGenGlowStone2;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,4,0x21,0x1,FALSE
random_1851,null,Lnet/minecraft/world/end/DragonFightManager;createNewDragon()Lnet/minecraft/entity/boss/EntityDragon;,Ljava/util/Random;nextFloat()F,0,0x21,0x2,FALSE
random_1852,null,Lnet/minecraft/world/gen/ChunkGeneratorEnd;generateChunk(II)Lnet/minecraft/world/chunk/Chunk;,Ljava/util/Random;setSeed(J)V,0,0x21,0x1,FALSE
random_1853,null,Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_1854,null,Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_1855,null,Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
random_1856,null,Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V,Ljava/util/Random;nextInt(I)I,3,0x21,0x1,FALSE
random_1857,null,Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V,Ljava/util/Random;nextInt(I)I,4,0x21,0x1,FALSE
random_1858,null,Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V,Ljava/util/Random;nextInt(I)I,5,0x21,0x1,FALSE
random_1859,null,Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V,Ljava/util/Random;nextInt(I)I,6,0x21,0x1,FALSE
random_1860,null,Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V,Ljava/util/Random;nextInt(I)I,7,0x21,0x1,FALSE
random_1861,null,Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V,Ljava/util/Random;nextInt(I)I,8,0x21,0x1,FALSE
random_1862,null,Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V,Ljava/util/Random;nextInt(I)I,9,0x21,0x1,FALSE
random_1863,null,Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V,Ljava/util/Random;nextInt(I)I,10,0x21,0x1,FALSE
random_1864,null,Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V,Ljava/util/Random;nextInt(I)I,11,0x21,0x1,FALSE
random_1865,null,Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V,Ljava/util/Random;nextInt(I)I,12,0x21,0x1,FALSE
random_1866,null,Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V,Ljava/util/Random;nextInt(I)I,13,0x21,0x1,FALSE
random_1867,null,Lnet/minecraft/world/gen/ChunkGeneratorEnd;populate(II)V,Ljava/util/Random;nextInt(I)I,14,0x21,0x1,FALSE
random_1868,null,Lnet/minecraft/world/gen/structure/MapGenEndCity;canSpawnStructureAtCoords(II)Z,Ljava/util/Random;nextInt(I)I,0,0x21,0x4,FALSE
random_1869,null,Lnet/minecraft/world/gen/structure/MapGenEndCity;canSpawnStructureAtCoords(II)Z,Ljava/util/Random;nextInt(I)I,1,0x21,0x4,FALSE
random_1870,null,Lnet/minecraft/world/gen/structure/MapGenEndCity;canSpawnStructureAtCoords(II)Z,Ljava/util/Random;nextInt(I)I,2,0x21,0x4,FALSE
random_1871,null,Lnet/minecraft/world/gen/structure/MapGenEndCity;canSpawnStructureAtCoords(II)Z,Ljava/util/Random;nextInt(I)I,3,0x21,0x4,FALSE
random_1872,null,Lnet/minecraft/world/gen/structure/MapGenEndCity;getYPosForStructure(IILnet/minecraft/world/gen/ChunkGeneratorEnd;)I,Ljava/util/Random;nextInt(I)I,0,0x21,0xa,FALSE
random_1873,null,Lnet/minecraft/world/gen/feature/WorldGenEndIsland;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_1874,null,Lnet/minecraft/world/gen/feature/WorldGenEndIsland;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_1875,null,Lnet/minecraft/world/gen/feature/WorldGenDungeons;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_1876,null,Lnet/minecraft/world/gen/feature/WorldGenDungeons;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_1877,null,Lnet/minecraft/world/gen/feature/WorldGenDungeons;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
random_1878,null,Lnet/minecraft/world/gen/feature/WorldGenDungeons;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,3,0x21,0x1,FALSE
random_1879,null,Lnet/minecraft/world/gen/feature/WorldGenDungeons;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,4,0x21,0x1,FALSE
random_1880,null,Lnet/minecraft/world/gen/feature/WorldGenDungeons;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextLong()J,5,0x21,0x1,FALSE
random_1881,null,Lnet/minecraft/world/gen/feature/WorldGenLakes;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_1882,null,Lnet/minecraft/world/gen/feature/WorldGenLakes;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextDouble()D,1,0x21,0x1,FALSE
random_1883,null,Lnet/minecraft/world/gen/feature/WorldGenLakes;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextDouble()D,2,0x21,0x1,FALSE
random_1884,null,Lnet/minecraft/world/gen/feature/WorldGenLakes;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextDouble()D,3,0x21,0x1,FALSE
random_1885,null,Lnet/minecraft/world/gen/feature/WorldGenLakes;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextDouble()D,4,0x21,0x1,FALSE
random_1886,null,Lnet/minecraft/world/gen/feature/WorldGenLakes;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextDouble()D,5,0x21,0x1,FALSE
random_1887,null,Lnet/minecraft/world/gen/feature/WorldGenLakes;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextDouble()D,6,0x21,0x1,FALSE
random_1888,null,Lnet/minecraft/world/gen/feature/WorldGenLakes;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,7,0x21,0x1,FALSE
random_1889,null,Lnet/minecraft/world/gen/feature/WorldGenPumpkin;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_1890,null,Lnet/minecraft/world/gen/feature/WorldGenPumpkin;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_1891,null,Lnet/minecraft/world/gen/feature/WorldGenPumpkin;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
random_1892,null,Lnet/minecraft/world/gen/feature/WorldGenPumpkin;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,3,0x21,0x1,FALSE
random_1893,null,Lnet/minecraft/world/gen/feature/WorldGenPumpkin;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,4,0x21,0x1,FALSE
random_1894,null,Lnet/minecraft/world/gen/feature/WorldGenPumpkin;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,5,0x21,0x1,FALSE
random_1895,null,Lnet/minecraft/enchantment/EnchantmentHelper;getEnchantedItem(Lnet/minecraft/enchantment/Enchantment;Lnet/minecraft/entity/EntityLivingBase;)Lnet/minecraft/item/ItemStack;,Ljava/util/Random;nextInt(I)I,0,0x21,0x9,FALSE
random_1896,null,Lnet/minecraft/enchantment/EnchantmentHelper;calcItemStackEnchantability(Ljava/util/Random;IILnet/minecraft/item/ItemStack;)I,Ljava/util/Random;nextInt(I)I,0,0x21,0x9,FALSE
random_1897,null,Lnet/minecraft/enchantment/EnchantmentHelper;calcItemStackEnchantability(Ljava/util/Random;IILnet/minecraft/item/ItemStack;)I,Ljava/util/Random;nextInt(I)I,1,0x21,0x9,FALSE
random_1898,null,Lnet/minecraft/enchantment/EnchantmentHelper;buildEnchantmentList(Ljava/util/Random;Lnet/minecraft/item/ItemStack;IZ)Ljava/util/List;,Ljava/util/Random;nextInt(I)I,0,0x21,0x9,FALSE
random_1899,null,Lnet/minecraft/enchantment/EnchantmentHelper;buildEnchantmentList(Ljava/util/Random;Lnet/minecraft/item/ItemStack;IZ)Ljava/util/List;,Ljava/util/Random;nextInt(I)I,1,0x21,0x9,FALSE
random_1900,null,Lnet/minecraft/enchantment/EnchantmentHelper;buildEnchantmentList(Ljava/util/Random;Lnet/minecraft/item/ItemStack;IZ)Ljava/util/List;,Ljava/util/Random;nextFloat()F,2,0x21,0x9,FALSE
random_1901,null,Lnet/minecraft/enchantment/EnchantmentHelper;buildEnchantmentList(Ljava/util/Random;Lnet/minecraft/item/ItemStack;IZ)Ljava/util/List;,Ljava/util/Random;nextFloat()F,3,0x21,0x9,FALSE
random_1902,null,Lnet/minecraft/enchantment/EnchantmentHelper;buildEnchantmentList(Ljava/util/Random;Lnet/minecraft/item/ItemStack;IZ)Ljava/util/List;,Ljava/util/Random;nextInt(I)I,4,0x21,0x9,FALSE
random_1903,null,Lnet/minecraft/entity/ai/RandomPositionGenerator;generateRandomPos(Lnet/minecraft/entity/EntityCreature;IILnet/minecraft/util/math/Vec3d;Z)Lnet/minecraft/util/math/Vec3d;,Ljava/util/Random;nextInt(I)I,0,0x21,0xa,FALSE
random_1904,null,Lnet/minecraft/entity/ai/RandomPositionGenerator;generateRandomPos(Lnet/minecraft/entity/EntityCreature;IILnet/minecraft/util/math/Vec3d;Z)Lnet/minecraft/util/math/Vec3d;,Ljava/util/Random;nextInt(I)I,1,0x21,0xa,FALSE
random_1905,null,Lnet/minecraft/entity/ai/RandomPositionGenerator;generateRandomPos(Lnet/minecraft/entity/EntityCreature;IILnet/minecraft/util/math/Vec3d;Z)Lnet/minecraft/util/math/Vec3d;,Ljava/util/Random;nextInt(I)I,2,0x21,0xa,FALSE
random_1906,null,Lnet/minecraft/entity/ai/RandomPositionGenerator;generateRandomPos(Lnet/minecraft/entity/EntityCreature;IILnet/minecraft/util/math/Vec3d;Z)Lnet/minecraft/util/math/Vec3d;,Ljava/util/Random;nextInt(I)I,3,0x21,0xa,FALSE
random_1907,null,Lnet/minecraft/entity/ai/RandomPositionGenerator;generateRandomPos(Lnet/minecraft/entity/EntityCreature;IILnet/minecraft/util/math/Vec3d;Z)Lnet/minecraft/util/math/Vec3d;,Ljava/util/Random;nextInt(I)I,4,0x21,0xa,FALSE
random_1908,null,Lnet/minecraft/entity/ai/RandomPositionGenerator;generateRandomPos(Lnet/minecraft/entity/EntityCreature;IILnet/minecraft/util/math/Vec3d;Z)Lnet/minecraft/util/math/Vec3d;,Ljava/util/Random;nextInt(I)I,5,0x21,0xa,FALSE
random_1909,null,Lnet/minecraft/entity/ai/RandomPositionGenerator;generateRandomPos(Lnet/minecraft/entity/EntityCreature;IILnet/minecraft/util/math/Vec3d;Z)Lnet/minecraft/util/math/Vec3d;,Ljava/util/Random;nextInt(I)I,6,0x21,0xa,FALSE
random_1910,null,Lio/netty/channel/DefaultChannelId;defaultProcessId()I,Ljava/util/Random;nextInt()I,0,0x31,0xa,TRUE
random_1911,null,Lio/netty/channel/DefaultChannelId;<init>()V,Ljava/util/Random;nextInt()I,0,0x31,0x2,TRUE
random_1912,null,Lio/netty/util/internal/MacAddressUtil;defaultMachineId()[B,Ljava/util/Random;nextBytes([B)V,0,0x31,0x9,TRUE
random_1913,null,Lnet/minecraft/village/Village;tick(I)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_1914,null,Lnet/minecraft/village/Village;findRandomSpawnPos(Lnet/minecraft/util/math/BlockPos;III)Lnet/minecraft/util/math/Vec3d;,Ljava/util/Random;nextInt(I)I,0,0x21,0x2,FALSE
random_1915,null,Lnet/minecraft/village/Village;findRandomSpawnPos(Lnet/minecraft/util/math/BlockPos;III)Lnet/minecraft/util/math/Vec3d;,Ljava/util/Random;nextInt(I)I,1,0x21,0x2,FALSE
random_1916,null,Lnet/minecraft/village/Village;findRandomSpawnPos(Lnet/minecraft/util/math/BlockPos;III)Lnet/minecraft/util/math/Vec3d;,Ljava/util/Random;nextInt(I)I,2,0x21,0x2,FALSE
random_1917,null,Lnet/minecraft/village/Village;removeDeadAndOutOfRangeDoors()V,Ljava/util/Random;nextInt(I)I,0,0x21,0x2,FALSE
random_1918,null,Lnet/minecraft/server/network/NetHandlerLoginServer;<init>(Lnet/minecraft/server/MinecraftServer;Lnet/minecraft/network/NetworkManager;)V,Ljava/util/Random;nextBytes([B)V,0,0x21,0x1,FALSE
random_1919,null,Lnet/minecraft/client/network/NetHandlerPlayClient;handleCollectItem(Lnet/minecraft/network/play/server/SPacketCollectItem;)V,Ljava/util/Random;nextFloat()F,0,0x21,0x1,FALSE
random_1920,null,Lnet/minecraft/client/network/NetHandlerPlayClient;handleCollectItem(Lnet/minecraft/network/play/server/SPacketCollectItem;)V,Ljava/util/Random;nextFloat()F,1,0x21,0x1,FALSE
random_1921,null,Lnet/minecraft/client/network/NetHandlerPlayClient;handleCollectItem(Lnet/minecraft/network/play/server/SPacketCollectItem;)V,Ljava/util/Random;nextFloat()F,2,0x21,0x1,FALSE
random_1922,null,Lnet/minecraft/client/network/NetHandlerPlayClient;handleCollectItem(Lnet/minecraft/network/play/server/SPacketCollectItem;)V,Ljava/util/Random;nextFloat()F,3,0x21,0x1,FALSE
random_1923,null,Lnet/minecraft/client/network/NetHandlerPlayClient;handleParticles(Lnet/minecraft/network/play/server/SPacketParticles;)V,Ljava/util/Random;nextGaussian()D,0,0x21,0x1,FALSE
random_1924,null,Lnet/minecraft/client/network/NetHandlerPlayClient;handleParticles(Lnet/minecraft/network/play/server/SPacketParticles;)V,Ljava/util/Random;nextGaussian()D,1,0x21,0x1,FALSE
random_1925,null,Lnet/minecraft/client/network/NetHandlerPlayClient;handleParticles(Lnet/minecraft/network/play/server/SPacketParticles;)V,Ljava/util/Random;nextGaussian()D,2,0x21,0x1,FALSE
random_1926,null,Lnet/minecraft/client/network/NetHandlerPlayClient;handleParticles(Lnet/minecraft/network/play/server/SPacketParticles;)V,Ljava/util/Random;nextGaussian()D,3,0x21,0x1,FALSE
random_1927,null,Lnet/minecraft/client/network/NetHandlerPlayClient;handleParticles(Lnet/minecraft/network/play/server/SPacketParticles;)V,Ljava/util/Random;nextGaussian()D,4,0x21,0x1,FALSE
random_1928,null,Lnet/minecraft/client/network/NetHandlerPlayClient;handleParticles(Lnet/minecraft/network/play/server/SPacketParticles;)V,Ljava/util/Random;nextGaussian()D,5,0x21,0x1,FALSE
random_1929,null,Lnet/minecraft/client/particle/ParticleFirework$Starter;onUpdate()V,Ljava/util/Random;nextFloat()F,0,0x21,0x1,FALSE
random_1930,null,Lnet/minecraft/client/particle/ParticleFirework$Starter;onUpdate()V,Ljava/util/Random;nextFloat()F,1,0x21,0x1,FALSE
random_1931,null,Lnet/minecraft/client/particle/ParticleFirework$Starter;createParticle(DDDDDD[I[IZZ)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x2,FALSE
random_1932,null,Lnet/minecraft/client/particle/ParticleFirework$Starter;createParticle(DDDDDD[I[IZZ)V,Ljava/util/Random;nextInt(I)I,1,0x21,0x2,FALSE
random_1933,null,Lnet/minecraft/client/particle/ParticleFirework$Starter;createBall(DI[I[IZZ)V,Ljava/util/Random;nextDouble()D,0,0x21,0x2,FALSE
random_1934,null,Lnet/minecraft/client/particle/ParticleFirework$Starter;createBall(DI[I[IZZ)V,Ljava/util/Random;nextDouble()D,1,0x21,0x2,FALSE
random_1935,null,Lnet/minecraft/client/particle/ParticleFirework$Starter;createBall(DI[I[IZZ)V,Ljava/util/Random;nextDouble()D,2,0x21,0x2,FALSE
random_1936,null,Lnet/minecraft/client/particle/ParticleFirework$Starter;createBall(DI[I[IZZ)V,Ljava/util/Random;nextDouble()D,3,0x21,0x2,FALSE
random_1937,null,Lnet/minecraft/client/particle/ParticleFirework$Starter;createBall(DI[I[IZZ)V,Ljava/util/Random;nextDouble()D,4,0x21,0x2,FALSE
random_1938,null,Lnet/minecraft/client/particle/ParticleFirework$Starter;createBall(DI[I[IZZ)V,Ljava/util/Random;nextDouble()D,5,0x21,0x2,FALSE
random_1939,null,Lnet/minecraft/client/particle/ParticleFirework$Starter;createBall(DI[I[IZZ)V,Ljava/util/Random;nextGaussian()D,6,0x21,0x2,FALSE
random_1940,null,Lnet/minecraft/client/particle/ParticleFirework$Starter;createShaped(D[[D[I[IZZZ)V,Ljava/util/Random;nextFloat()F,0,0x21,0x2,FALSE
random_1941,null,Lnet/minecraft/client/particle/ParticleFirework$Starter;createBurst([I[IZZ)V,Ljava/util/Random;nextGaussian()D,0,0x21,0x2,FALSE
random_1942,null,Lnet/minecraft/client/particle/ParticleFirework$Starter;createBurst([I[IZZ)V,Ljava/util/Random;nextGaussian()D,1,0x21,0x2,FALSE
random_1943,null,Lnet/minecraft/client/particle/ParticleFirework$Starter;createBurst([I[IZZ)V,Ljava/util/Random;nextGaussian()D,2,0x21,0x2,FALSE
random_1944,null,Lnet/minecraft/client/particle/ParticleFirework$Starter;createBurst([I[IZZ)V,Ljava/util/Random;nextGaussian()D,3,0x21,0x2,FALSE
random_1945,null,Lnet/minecraft/client/particle/ParticleFirework$Starter;createBurst([I[IZZ)V,Ljava/util/Random;nextDouble()D,4,0x21,0x2,FALSE
random_1946,null,Lnet/minecraft/client/gui/GuiEnchantment;tickBook()V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_1947,null,Lnet/minecraft/client/gui/GuiEnchantment;tickBook()V,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_1948,null,Lnet/minecraft/entity/monster/EntitySpider$GroupData;setRandomEffect(Ljava/util/Random;)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_1949,null,Lnet/minecraft/world/gen/structure/WoodlandMansionPieces$Grid;recursiveCorridor(Lnet/minecraft/world/gen/structure/WoodlandMansionPieces$SimpleGrid;IILnet/minecraft/util/EnumFacing;I)V,Ljava/util/Random;nextInt(I)I,0,0x20,0x2,FALSE
random_1950,null,Lnet/minecraft/world/gen/structure/WoodlandMansionPieces$Grid;recursiveCorridor(Lnet/minecraft/world/gen/structure/WoodlandMansionPieces$SimpleGrid;IILnet/minecraft/util/EnumFacing;I)V,Ljava/util/Random;nextBoolean()Z,1,0x20,0x2,FALSE
random_1951,null,Lnet/minecraft/world/gen/structure/WoodlandMansionPieces$Grid;setupThirdFloor()V,Ljava/util/Random;nextInt(I)I,0,0x20,0x2,FALSE
random_1952,null,Lnet/minecraft/world/gen/structure/WoodlandMansionPieces$Grid;setupThirdFloor()V,Ljava/util/Random;nextInt(I)I,1,0x20,0x2,FALSE
random_1953,null,Lnet/minecraft/world/gen/structure/WoodlandMansionPieces$Grid;identifyRooms(Lnet/minecraft/world/gen/structure/WoodlandMansionPieces$SimpleGrid;Lnet/minecraft/world/gen/structure/WoodlandMansionPieces$SimpleGrid;)V,Ljava/util/Random;nextBoolean()Z,0,0x20,0x2,FALSE
