Recognisable Name	 Description	 Qualified Name	 Target	 Ordinal	 ClassAccess	 MethodAccess	Don't Remap	Don't change	IsClient?	Static
caveGenNether	Cave Shape in the nether	Lnet/minecraft/world/gen/MapGenCavesHell;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextInt(I)I	1	0x21	0x4	FALSE	TRUE	FALSE	FALSE
caveGenNether	Cave Shape in the nether	Lnet/minecraft/world/gen/MapGenCavesHell;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextInt(I)I	2	0x21	0x4	FALSE	TRUE	FALSE	FALSE
caveGenNether	Cave Shape in the nether	Lnet/minecraft/world/gen/MapGenCavesHell;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextInt(I)I	3	0x21	0x4	FALSE	TRUE	FALSE	FALSE
caveGenNether	Cave Shape in the nether	Lnet/minecraft/world/gen/MapGenCavesHell;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextInt(I)I	4	0x21	0x4	FALSE	TRUE	FALSE	FALSE
caveGenNether	Cave Shape in the nether	Lnet/minecraft/world/gen/MapGenCavesHell;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextInt(I)I	5	0x21	0x4	FALSE	TRUE	FALSE	FALSE
caveGenNether	Cave Shape in the nether	Lnet/minecraft/world/gen/MapGenCavesHell;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextInt(I)I	6	0x21	0x4	FALSE	TRUE	FALSE	FALSE
caveGenNether	Cave Shape in the nether	Lnet/minecraft/world/gen/MapGenCavesHell;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextInt(I)I	7	0x21	0x4	FALSE	TRUE	FALSE	FALSE
caveGenNether	Cave Shape in the nether	Lnet/minecraft/world/gen/MapGenCavesHell;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextLong()J	0	0x21	0x4	FALSE	TRUE	FALSE	FALSE
caveGenNether	Cave Shape in the nether	Lnet/minecraft/world/gen/MapGenCavesHell;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextInt(I)I	8	0x21	0x4	FALSE	TRUE	FALSE	FALSE
caveGenNether	Cave Shape in the nether	Lnet/minecraft/world/gen/MapGenCavesHell;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextFloat()F	0	0x21	0x4	FALSE	TRUE	FALSE	FALSE
caveGenNether	Cave Shape in the nether	Lnet/minecraft/world/gen/MapGenCavesHell;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextFloat()F	1	0x21	0x4	FALSE	TRUE	FALSE	FALSE
caveGenNether	Cave Shape in the nether	Lnet/minecraft/world/gen/MapGenCavesHell;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextFloat()F	2	0x21	0x4	FALSE	TRUE	FALSE	FALSE
caveGenNether	Cave Shape in the nether	Lnet/minecraft/world/gen/MapGenCavesHell;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextFloat()F	3	0x21	0x4	FALSE	TRUE	FALSE	FALSE
caveGenNether	Cave Shape in the nether	Lnet/minecraft/world/gen/MapGenCavesHell;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextLong()J	1	0x21	0x4	FALSE	TRUE	FALSE	FALSE
ravineGeneration	Ravine Generation	Lnet/minecraft/world/gen/MapGenRavine;addTunnel(JIILnet/minecraft/world/chunk/ChunkPrimer;DDDFFFIID)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x4	FALSE	TRUE	FALSE	FALSE
ravineGeneration	Ravine Generation	Lnet/minecraft/world/gen/MapGenRavine;addTunnel(JIILnet/minecraft/world/chunk/ChunkPrimer;DDDFFFIID)V	Ljava/util/Random;nextInt(I)I	1	0x21	0x4	FALSE	TRUE	FALSE	FALSE
ravineGeneration	Ravine Generation	Lnet/minecraft/world/gen/MapGenRavine;addTunnel(JIILnet/minecraft/world/chunk/ChunkPrimer;DDDFFFIID)V	Ljava/util/Random;nextFloat()F	0	0x21	0x4	FALSE	TRUE	FALSE	FALSE
ravineGeneration	Ravine Generation	Lnet/minecraft/world/gen/MapGenRavine;addTunnel(JIILnet/minecraft/world/chunk/ChunkPrimer;DDDFFFIID)V	Ljava/util/Random;nextFloat()F	1	0x21	0x4	FALSE	TRUE	FALSE	FALSE
ravineGeneration	Ravine Generation	Lnet/minecraft/world/gen/MapGenRavine;addTunnel(JIILnet/minecraft/world/chunk/ChunkPrimer;DDDFFFIID)V	Ljava/util/Random;nextFloat()F	2	0x21	0x4	FALSE	TRUE	FALSE	FALSE
ravineGeneration	Ravine Generation	Lnet/minecraft/world/gen/MapGenRavine;addTunnel(JIILnet/minecraft/world/chunk/ChunkPrimer;DDDFFFIID)V	Ljava/util/Random;nextFloat()F	3	0x21	0x4	FALSE	TRUE	FALSE	FALSE
ravineGeneration	Ravine Generation	Lnet/minecraft/world/gen/MapGenRavine;addTunnel(JIILnet/minecraft/world/chunk/ChunkPrimer;DDDFFFIID)V	Ljava/util/Random;nextFloat()F	4	0x21	0x4	FALSE	TRUE	FALSE	FALSE
ravineGeneration	Ravine Generation	Lnet/minecraft/world/gen/MapGenRavine;addTunnel(JIILnet/minecraft/world/chunk/ChunkPrimer;DDDFFFIID)V	Ljava/util/Random;nextFloat()F	5	0x21	0x4	FALSE	TRUE	FALSE	FALSE
ravineGeneration	Ravine Generation	Lnet/minecraft/world/gen/MapGenRavine;addTunnel(JIILnet/minecraft/world/chunk/ChunkPrimer;DDDFFFIID)V	Ljava/util/Random;nextFloat()F	6	0x21	0x4	FALSE	TRUE	FALSE	FALSE
ravineGeneration	Ravine Generation	Lnet/minecraft/world/gen/MapGenRavine;addTunnel(JIILnet/minecraft/world/chunk/ChunkPrimer;DDDFFFIID)V	Ljava/util/Random;nextFloat()F	7	0x21	0x4	FALSE	TRUE	FALSE	FALSE
ravineGeneration	Ravine Generation	Lnet/minecraft/world/gen/MapGenRavine;addTunnel(JIILnet/minecraft/world/chunk/ChunkPrimer;DDDFFFIID)V	Ljava/util/Random;nextFloat()F	8	0x21	0x4	FALSE	TRUE	FALSE	FALSE
ravineGeneration	Ravine Generation	Lnet/minecraft/world/gen/MapGenRavine;addTunnel(JIILnet/minecraft/world/chunk/ChunkPrimer;DDDFFFIID)V	Ljava/util/Random;nextFloat()F	9	0x21	0x4	FALSE	TRUE	FALSE	FALSE
ravineGeneration	Ravine Generation	Lnet/minecraft/world/gen/MapGenRavine;addTunnel(JIILnet/minecraft/world/chunk/ChunkPrimer;DDDFFFIID)V	Ljava/util/Random;nextInt(I)I	2	0x21	0x4	FALSE	TRUE	FALSE	FALSE
ravineGeneration	Ravine Generation	Lnet/minecraft/world/gen/MapGenRavine;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x4	FALSE	TRUE	FALSE	FALSE
ravineGeneration	Ravine Generation	Lnet/minecraft/world/gen/MapGenRavine;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextInt(I)I	1	0x21	0x4	FALSE	TRUE	FALSE	FALSE
ravineGeneration	Ravine Generation	Lnet/minecraft/world/gen/MapGenRavine;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextInt(I)I	2	0x21	0x4	FALSE	TRUE	FALSE	FALSE
ravineGeneration	Ravine Generation	Lnet/minecraft/world/gen/MapGenRavine;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextInt(I)I	3	0x21	0x4	FALSE	TRUE	FALSE	FALSE
ravineGeneration	Ravine Generation	Lnet/minecraft/world/gen/MapGenRavine;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextInt(I)I	4	0x21	0x4	FALSE	TRUE	FALSE	FALSE
ravineGeneration	Ravine Generation	Lnet/minecraft/world/gen/MapGenRavine;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextFloat()F	0	0x21	0x4	FALSE	TRUE	FALSE	FALSE
ravineGeneration	Ravine Generation	Lnet/minecraft/world/gen/MapGenRavine;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextFloat()F	1	0x21	0x4	FALSE	TRUE	FALSE	FALSE
ravineGeneration	Ravine Generation	Lnet/minecraft/world/gen/MapGenRavine;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextFloat()F	2	0x21	0x4	FALSE	TRUE	FALSE	FALSE
ravineGeneration	Ravine Generation	Lnet/minecraft/world/gen/MapGenRavine;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextFloat()F	3	0x21	0x4	FALSE	TRUE	FALSE	FALSE
ravineGeneration	Ravine Generation	Lnet/minecraft/world/gen/MapGenRavine;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextLong()J	0	0x21	0x4	FALSE	TRUE	FALSE	FALSE
noiseGeneration	Terrain Generation	Lnet/minecraft/world/gen/NoiseGeneratorImproved;<init>(Ljava/util/Random;)V	Ljava/util/Random;nextDouble()D	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
noiseGeneration	Terrain Generation	Lnet/minecraft/world/gen/NoiseGeneratorImproved;<init>(Ljava/util/Random;)V	Ljava/util/Random;nextDouble()D	1	0x21	0x1	FALSE	TRUE	FALSE	FALSE
noiseGeneration	Terrain Generation	Lnet/minecraft/world/gen/NoiseGeneratorImproved;<init>(Ljava/util/Random;)V	Ljava/util/Random;nextDouble()D	2	0x21	0x1	FALSE	TRUE	FALSE	FALSE
noiseGeneration	Terrain Generation	Lnet/minecraft/world/gen/NoiseGeneratorImproved;<init>(Ljava/util/Random;)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
noiseGeneration	Terrain Generation	Lnet/minecraft/world/gen/NoiseGeneratorSimplex;<init>(Ljava/util/Random;)V	Ljava/util/Random;nextDouble()D	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
noiseGeneration	Terrain Generation	Lnet/minecraft/world/gen/NoiseGeneratorSimplex;<init>(Ljava/util/Random;)V	Ljava/util/Random;nextDouble()D	1	0x21	0x1	FALSE	TRUE	FALSE	FALSE
noiseGeneration	Terrain Generation	Lnet/minecraft/world/gen/NoiseGeneratorSimplex;<init>(Ljava/util/Random;)V	Ljava/util/Random;nextDouble()D	2	0x21	0x1	FALSE	TRUE	FALSE	FALSE
noiseGeneration	Terrain Generation	Lnet/minecraft/world/gen/NoiseGeneratorSimplex;<init>(Ljava/util/Random;)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
scatterynessIgloo	Igloo scatteryness	Lnet/minecraft/world/gen/structure/ComponentScatteredFeaturePieces$Igloo;addComponentParts(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/world/gen/structure/StructureBoundingBox;)Z	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
scatterynessIgloo	Igloo scatteryness	Lnet/minecraft/world/gen/structure/ComponentScatteredFeaturePieces$Igloo;addComponentParts(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/world/gen/structure/StructureBoundingBox;)Z	Ljava/util/Random;nextDouble()D	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
scatterynessIgloo	Igloo scatteryness	Lnet/minecraft/world/gen/structure/ComponentScatteredFeaturePieces$Igloo;addComponentParts(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/world/gen/structure/StructureBoundingBox;)Z	Ljava/util/Random;nextInt(I)I	1	0x21	0x1	FALSE	TRUE	FALSE	FALSE
scatterynessIgloo	Igloo scatteryness	Lnet/minecraft/world/gen/structure/ComponentScatteredFeaturePieces$Igloo;addComponentParts(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/world/gen/structure/StructureBoundingBox;)Z	Ljava/util/Random;nextLong()J	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
endCityPos	End City Position	Lnet/minecraft/world/gen/structure/MapGenEndCity;canSpawnStructureAtCoords(II)Z	Ljava/util/Random;nextInt(I)I	0	0x21	0x4	FALSE	TRUE	FALSE	FALSE
endCityPos	End City Position	Lnet/minecraft/world/gen/structure/MapGenEndCity;canSpawnStructureAtCoords(II)Z	Ljava/util/Random;nextInt(I)I	1	0x21	0x4	FALSE	TRUE	FALSE	FALSE
endCityPos	End City Position	Lnet/minecraft/world/gen/structure/MapGenEndCity;canSpawnStructureAtCoords(II)Z	Ljava/util/Random;nextInt(I)I	2	0x21	0x4	FALSE	TRUE	FALSE	FALSE
endCityPos	End City Position	Lnet/minecraft/world/gen/structure/MapGenEndCity;canSpawnStructureAtCoords(II)Z	Ljava/util/Random;nextInt(I)I	3	0x21	0x4	FALSE	TRUE	FALSE	FALSE
endCityPos	End City Position	Lnet/minecraft/world/gen/structure/MapGenEndCity;getYPosForStructure(IILnet/minecraft/world/gen/ChunkGeneratorEnd;)I	Ljava/util/Random;nextInt(I)I	0	0x21	0xa	FALSE	TRUE	FALSE	FALSE
posEndCity	Position of the End City Beginning	Lnet/minecraft/world/gen/structure/MapGenEndCity$Start;create(Lnet/minecraft/world/World;Lnet/minecraft/world/gen/ChunkGeneratorEnd;Ljava/util/Random;II)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x2	FALSE	TRUE	FALSE	FALSE
posRotMineshaft	Position of the Mineshaft	Lnet/minecraft/world/gen/structure/MapGenMineshaft;canSpawnStructureAtCoords(II)Z	Ljava/util/Random;nextDouble()D	0	0x21	0x4	FALSE	TRUE	FALSE	FALSE
posRotMineshaft	Position of the Mineshaft	Lnet/minecraft/world/gen/structure/MapGenMineshaft;canSpawnStructureAtCoords(II)Z	Ljava/util/Random;nextInt(I)I	0	0x21	0x4	FALSE	TRUE	FALSE	FALSE
posRotMineshaft	Position of the Mineshaft	Lnet/minecraft/world/gen/structure/MapGenMineshaft;getNearestStructurePos(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Z)Lnet/minecraft/util/math/BlockPos;	Ljava/util/Random;setSeed(J)V	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
posRotMineshaft	Position of the Mineshaft	Lnet/minecraft/world/gen/structure/MapGenMineshaft;getNearestStructurePos(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Z)Lnet/minecraft/util/math/BlockPos;	Ljava/util/Random;nextInt()I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
netherBridgeSpawnPos	Nether Brige Spawn Position	Lnet/minecraft/world/gen/structure/MapGenNetherBridge;canSpawnStructureAtCoords(II)Z	Ljava/util/Random;setSeed(J)V	0	0x21	0x4	FALSE	TRUE	FALSE	FALSE
netherBridgeSpawnPos	Nether Brige Spawn Position	Lnet/minecraft/world/gen/structure/MapGenNetherBridge;canSpawnStructureAtCoords(II)Z	Ljava/util/Random;nextInt()I	0	0x21	0x4	FALSE	TRUE	FALSE	FALSE
netherBridgeSpawnPos	Nether Brige Spawn Position	Lnet/minecraft/world/gen/structure/MapGenNetherBridge;canSpawnStructureAtCoords(II)Z	Ljava/util/Random;nextInt(I)I	0	0x21	0x4	FALSE	TRUE	FALSE	FALSE
netherBridgeSpawnPos	Nether Brige Spawn Position	Lnet/minecraft/world/gen/structure/MapGenNetherBridge;canSpawnStructureAtCoords(II)Z	Ljava/util/Random;nextInt(I)I	1	0x21	0x4	FALSE	TRUE	FALSE	FALSE
netherBridgeSpawnPos	Nether Brige Spawn Position	Lnet/minecraft/world/gen/structure/MapGenNetherBridge;canSpawnStructureAtCoords(II)Z	Ljava/util/Random;nextInt(I)I	2	0x21	0x4	FALSE	TRUE	FALSE	FALSE
posNetherBridge	Position of the Nether Bridge Beginning	Lnet/minecraft/world/gen/structure/MapGenNetherBridge$Start;<init>(Lnet/minecraft/world/World;Ljava/util/Random;II)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
amplifiedStructureRng	Position of structure for amplified world type	Lnet/minecraft/world/gen/structure/MapGenScatteredFeature;canSpawnStructureAtCoords(II)Z	Ljava/util/Random;nextInt(I)I	0	0x21	0x4	FALSE	TRUE	FALSE	FALSE
amplifiedStructureRng	Position of structure for amplified world type	Lnet/minecraft/world/gen/structure/MapGenScatteredFeature;canSpawnStructureAtCoords(II)Z	Ljava/util/Random;nextInt(I)I	1	0x21	0x4	FALSE	TRUE	FALSE	FALSE
posRotStronghold	Position of the Stronghold	Lnet/minecraft/world/gen/structure/MapGenStronghold;generatePositions()V	Ljava/util/Random;setSeed(J)V	0	0x21	0x2	FALSE	TRUE	FALSE	FALSE
posRotStronghold	Position of the Stronghold	Lnet/minecraft/world/gen/structure/MapGenStronghold;generatePositions()V	Ljava/util/Random;nextDouble()D	0	0x21	0x2	FALSE	TRUE	FALSE	FALSE
posRotStronghold	Position of the Stronghold	Lnet/minecraft/world/gen/structure/MapGenStronghold;generatePositions()V	Ljava/util/Random;nextDouble()D	1	0x21	0x2	FALSE	TRUE	FALSE	FALSE
posRotStronghold	Position of the Stronghold	Lnet/minecraft/world/gen/structure/MapGenStronghold;generatePositions()V	Ljava/util/Random;nextDouble()D	2	0x21	0x2	FALSE	TRUE	FALSE	FALSE
posRotStronghold	Position of the Stronghold	Lnet/minecraft/world/gen/structure/MapGenStronghold$Start;<init>(Lnet/minecraft/world/World;Ljava/util/Random;II)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
posRotStructure	Position of search for nearest structure	Lnet/minecraft/world/gen/structure/MapGenStructure;findNearestStructurePosBySpacing(Lnet/minecraft/world/World;Lnet/minecraft/world/gen/structure/MapGenStructure;Lnet/minecraft/util/math/BlockPos;IIIZIZ)Lnet/minecraft/util/math/BlockPos;	Ljava/util/Random;nextInt(I)I	0	0x421	0xc	FALSE	TRUE	FALSE	FALSE
posRotStructure	Position of search for nearest structure	Lnet/minecraft/world/gen/structure/MapGenStructure;findNearestStructurePosBySpacing(Lnet/minecraft/world/World;Lnet/minecraft/world/gen/structure/MapGenStructure;Lnet/minecraft/util/math/BlockPos;IIIZIZ)Lnet/minecraft/util/math/BlockPos;	Ljava/util/Random;nextInt(I)I	1	0x421	0xc	FALSE	TRUE	FALSE	FALSE
posRotStructure	Position of search for nearest structure	Lnet/minecraft/world/gen/structure/MapGenStructure;findNearestStructurePosBySpacing(Lnet/minecraft/world/World;Lnet/minecraft/world/gen/structure/MapGenStructure;Lnet/minecraft/util/math/BlockPos;IIIZIZ)Lnet/minecraft/util/math/BlockPos;	Ljava/util/Random;nextInt(I)I	2	0x421	0xc	FALSE	TRUE	FALSE	FALSE
posRotStructure	Position of search for nearest structure	Lnet/minecraft/world/gen/structure/MapGenStructure;findNearestStructurePosBySpacing(Lnet/minecraft/world/World;Lnet/minecraft/world/gen/structure/MapGenStructure;Lnet/minecraft/util/math/BlockPos;IIIZIZ)Lnet/minecraft/util/math/BlockPos;	Ljava/util/Random;nextInt(I)I	3	0x421	0xc	FALSE	TRUE	FALSE	FALSE
posRotStructure	Position of search for nearest structure	Lnet/minecraft/world/gen/structure/MapGenStructure;findNearestStructurePosBySpacing(Lnet/minecraft/world/World;Lnet/minecraft/world/gen/structure/MapGenStructure;Lnet/minecraft/util/math/BlockPos;IIIZIZ)Lnet/minecraft/util/math/BlockPos;	Ljava/util/Random;nextInt(I)I	4	0x421	0xc	FALSE	TRUE	FALSE	FALSE
posRotStructure	Position of search for nearest structure	Lnet/minecraft/world/gen/structure/MapGenStructure;findNearestStructurePosBySpacing(Lnet/minecraft/world/World;Lnet/minecraft/world/gen/structure/MapGenStructure;Lnet/minecraft/util/math/BlockPos;IIIZIZ)Lnet/minecraft/util/math/BlockPos;	Ljava/util/Random;nextInt(I)I	5	0x421	0xc	FALSE	TRUE	FALSE	FALSE
posRotStructure	Position of search for nearest structure	Lnet/minecraft/world/gen/structure/MapGenStructure;findNearestStructurePosBySpacing(Lnet/minecraft/world/World;Lnet/minecraft/world/gen/structure/MapGenStructure;Lnet/minecraft/util/math/BlockPos;IIIZIZ)Lnet/minecraft/util/math/BlockPos;	Ljava/util/Random;nextInt()I	0	0x421	0xc	FALSE	TRUE	FALSE	FALSE
pointlessness	WHY IS THIS HEEEEERRRREEEEE ITS SO FUCKING USELESS AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA	Lnet/minecraft/world/gen/structure/MapGenStructure;recursiveGenerate(Lnet/minecraft/world/World;IIIILnet/minecraft/world/chunk/ChunkPrimer;)V	Ljava/util/Random;nextInt()I	0	0x421	0x34	FALSE	TRUE	FALSE	FALSE
posRotVillage	Position of the Village	Lnet/minecraft/world/gen/structure/MapGenVillage;canSpawnStructureAtCoords(II)Z	Ljava/util/Random;nextInt(I)I	0	0x21	0x4	FALSE	TRUE	FALSE	FALSE
posRotVillage	Position of the Village	Lnet/minecraft/world/gen/structure/MapGenVillage;canSpawnStructureAtCoords(II)Z	Ljava/util/Random;nextInt(I)I	1	0x21	0x4	FALSE	TRUE	FALSE	FALSE
posRotVillage	Position of the Village	Lnet/minecraft/world/gen/structure/MapGenVillage$Start;<init>(Lnet/minecraft/world/World;Ljava/util/Random;III)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	TRUE	FALSE	FALSE
posRotVillage	Position of the Village	Lnet/minecraft/world/gen/structure/MapGenVillage$Start;<init>(Lnet/minecraft/world/World;Ljava/util/Random;III)V	Ljava/util/Random;nextInt(I)I	1	0x21	0x1	FALSE	TRUE	FALSE	FALSE
worldGenUtil	World Generation Utility	Lnet/minecraft/world/gen/structure/StructureComponent;createDispenser(Lnet/minecraft/world/World;Lnet/minecraft/world/gen/structure/StructureBoundingBox;Ljava/util/Random;IIILnet/minecraft/util/EnumFacing;Lnet/minecraft/util/ResourceLocation;)Z	Ljava/util/Random;nextLong()J	0	0x421	0x4	FALSE	TRUE	FALSE	FALSE
worldGenUtil	World Generation Utility	Lnet/minecraft/world/gen/structure/StructureComponent;generateChest(Lnet/minecraft/world/World;Lnet/minecraft/world/gen/structure/StructureBoundingBox;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/ResourceLocation;Lnet/minecraft/block/state/IBlockState;)Z	Ljava/util/Random;nextLong()J	0	0x421	0x4	FALSE	TRUE	FALSE	FALSE
worldGenUtil	World Generation Utility	Lnet/minecraft/world/gen/structure/StructureComponent;generateMaybeBox(Lnet/minecraft/world/World;Lnet/minecraft/world/gen/structure/StructureBoundingBox;Ljava/util/Random;FIIIIIILnet/minecraft/block/state/IBlockState;Lnet/minecraft/block/state/IBlockState;ZI)V	Ljava/util/Random;nextFloat()F	0	0x421	0x4	FALSE	TRUE	FALSE	FALSE
worldGenUtil	World Generation Utility	Lnet/minecraft/world/gen/structure/StructureComponent;randomlyPlaceBlock(Lnet/minecraft/world/World;Lnet/minecraft/world/gen/structure/StructureBoundingBox;Ljava/util/Random;FIIILnet/minecraft/block/state/IBlockState;)V	Ljava/util/Random;nextFloat()F	0	0x421	0x4	FALSE	TRUE	FALSE	FALSE
posRotTypeEndCity	Position, Rotation and Type of next End Piece	Lnet/minecraft/world/gen/structure/StructureEndCityPieces;recursiveChildren(Lnet/minecraft/world/gen/structure/template/TemplateManager;Lnet/minecraft/world/gen/structure/StructureEndCityPieces$IGenerator;ILnet/minecraft/world/gen/structure/StructureEndCityPieces$CityTemplate;Lnet/minecraft/util/math/BlockPos;Ljava/util/List;Ljava/util/Random;)Z	Ljava/util/Random;nextInt()I	0	0x21	0xa	FALSE	TRUE	FALSE	FALSE
posRotTypeEndCity	Position, Rotation and Type of next End Piece	Lnet/minecraft/world/gen/structure/StructureEndCityPieces$1;generate(Lnet/minecraft/world/gen/structure/template/TemplateManager;ILnet/minecraft/world/gen/structure/StructureEndCityPieces$CityTemplate;Lnet/minecraft/util/math/BlockPos;Ljava/util/List;Ljava/util/Random;)Z	Ljava/util/Random;nextInt(I)I	0	0x30	0x1	FALSE	TRUE	FALSE	FALSE
posRotTypeEndCity	Position, Rotation and Type of next End Piece	Lnet/minecraft/world/gen/structure/StructureEndCityPieces$2;generate(Lnet/minecraft/world/gen/structure/template/TemplateManager;ILnet/minecraft/world/gen/structure/StructureEndCityPieces$CityTemplate;Lnet/minecraft/util/math/BlockPos;Ljava/util/List;Ljava/util/Random;)Z	Ljava/util/Random;nextInt(I)I	0	0x30	0x1	FALSE	TRUE	FALSE	FALSE
posRotTypeEndCity	Position, Rotation and Type of next End Piece	Lnet/minecraft/world/gen/structure/StructureEndCityPieces$2;generate(Lnet/minecraft/world/gen/structure/template/TemplateManager;ILnet/minecraft/world/gen/structure/StructureEndCityPieces$CityTemplate;Lnet/minecraft/util/math/BlockPos;Ljava/util/List;Ljava/util/Random;)Z	Ljava/util/Random;nextInt(I)I	1	0x30	0x1	FALSE	TRUE	FALSE	FALSE
posRotTypeEndCity	Position, Rotation and Type of next End Piece	Lnet/minecraft/world/gen/structure/StructureEndCityPieces$2;generate(Lnet/minecraft/world/gen/structure/template/TemplateManager;ILnet/minecraft/world/gen/structure/StructureEndCityPieces$CityTemplate;Lnet/minecraft/util/math/BlockPos;Ljava/util/List;Ljava/util/Random;)Z	Ljava/util/Random;nextInt(I)I	2	0x30	0x1	FALSE	TRUE	FALSE	FALSE
posRotTypeEndCity	Position, Rotation and Type of next End Piece	Lnet/minecraft/world/gen/structure/StructureEndCityPieces$2;generate(Lnet/minecraft/world/gen/structure/template/TemplateManager;ILnet/minecraft/world/gen/structure/StructureEndCityPieces$CityTemplate;Lnet/minecraft/util/math/BlockPos;Ljava/util/List;Ljava/util/Random;)Z	Ljava/util/Random;nextInt(I)I	3	0x30	0x1	FALSE	TRUE	FALSE	FALSE
